timestamp,pm1_standard,pm25_standard,pm10_standard,Temperature,Gas,Humidity,Pressure,Altitude
2026-02-20 16:53:02,1,2,2,16.348359375,577002,38.149014046071215,1004.574718684539,72.47930883195666
2026-02-20 16:53:03,1,2,2,16.3094921875,577002,38.617201890275894,1004.579072286758,72.44280893749358
2026-02-20 16:53:04,1,2,2,16.2841015625,572608,38.45358717142153,1004.5845274113301,72.39707423917298
2026-02-20 16:53:05,1,2,3,16.258125,575041,38.89605125146896,1004.580619568791,72.42983680688317
2026-02-20 16:53:06,1,2,3,16.2407421875,570677,39.0950098932848,1004.5795755343474,72.43858979963346
2026-02-20 16:53:07,1,2,3,16.2278515625,572608,39.20533309697314,1004.5894968732811,72.3554114163863
2026-02-20 16:53:08,1,2,2,16.2091015625,572124,39.44366262953122,1004.5978421798567,72.28544666632752
2026-02-20 16:53:09,1,2,2,16.2469921875,559358,39.67114471667092,1004.6018896526343,72.25151393966156
2026-02-20 16:53:10,1,2,2,16.25109375,554773,40.01340417734535,1004.5954624073443,72.30539797515615
2026-02-20 16:53:11,1,1,2,16.2493359375,555684,40.56400453621929,1004.584114872974,72.40053287309706
2026-02-20 16:53:12,1,1,2,16.238203125,554773,41.3587016409205,1004.5836338757524,72.40456545305935
2026-02-20 16:53:13,1,1,2,16.2219921875,557975,41.96929572425727,1004.5929415283692,72.32653232056249
2026-02-20 16:53:14,1,1,2,16.1966015625,552509,42.36473710195786,1004.6017315988397,72.2528390104136
2026-02-20 16:53:15,1,1,2,16.16828125,556141,42.6410081271873,1004.6088936891887,72.1927945825386
2026-02-20 16:53:16,1,1,2,16.1415234375,558435,42.6895472923281,1004.6153568583671,72.13860995964649
2026-02-20 16:53:17,1,2,3,16.121796875,556598,42.887266021821894,1004.6270547289519,72.04054041359257
2026-02-20 16:53:18,1,2,3,16.0997265625,557975,42.907797918403105,1004.6481555058526,71.86364358044366
2026-02-20 16:53:19,1,2,3,16.085078125,559358,42.89483767606892,1004.6667917324193,71.70741062811011
2026-02-20 16:53:20,1,2,2,16.0798046875,557515,42.84288941634151,1004.6762435598797,71.62817408364253
2026-02-20 16:53:21,1,2,2,16.0813671875,555684,42.76884416240709,1004.6922764080855,71.49376891712998
2026-02-20 16:53:22,1,2,2,16.077265625,556141,42.545994032253,1004.700371006928,71.42591164598913
2026-02-20 16:53:23,1,2,3,16.065546875,557515,42.56757086278572,1004.7122667480501,71.32619008545952
2026-02-20 16:53:24,1,2,3,16.0567578125,555684,42.57805477681673,1004.727460273302,71.19882471207664
2026-02-20 16:53:25,1,2,3,16.05578125,559358,42.549454759366576,1004.7458747661069,71.04446047127263
2026-02-20 16:53:26,1,2,3,16.051484375,559358,42.3838180425547,1004.7536368191635,70.97939374356518
2026-02-20 16:53:27,1,2,3,16.0391796875,556598,42.17203256901998,1004.7544999011453,70.97215883744543
2026-02-20 16:53:28,1,2,3,16.019453125,558896,42.41465308626496,1004.777890680331,70.77608425687662
2026-02-20 16:53:29,1,2,3,15.9977734375,557056,42.34408927397768,1004.7962911258628,70.62184403854495
2026-02-20 16:53:30,1,2,3,15.9821484375,556141,42.251433969532265,1004.8149296340047,70.46561061159017
2026-02-20 16:53:31,1,2,3,15.963203125,561213,41.86316417181574,1004.8178963667888,70.4407428061105
2026-02-20 16:53:32,2,2,3,15.9430859375,555228,42.190524625853,1004.8272341140838,70.36247214640427
2026-02-20 16:53:33,2,2,3,15.924921875,556141,42.2511990606585,1004.8499184399557,70.17233054291006
2026-02-20 16:53:34,2,2,3,15.91046875,558435,42.24970378130574,1004.8788990849238,69.92941780949509
2026-02-20 16:53:35,2,2,2,15.897578125,556598,42.16876741297681,1004.892135272117,69.81847536054754
2026-02-20 16:53:36,2,2,2,15.8794140625,556598,42.2351179700376,1004.9198291737061,69.58635575124791
2026-02-20 16:53:37,2,2,2,15.864765625,557515,42.216544834804516,1004.935094593467,69.45840910082481
2026-02-20 16:53:38,2,2,2,15.859296875,555228,42.318358700130254,1004.9458765751074,69.3680411986302
2026-02-20 16:53:39,2,2,2,15.8700390625,557056,42.308091976415405,1004.9590962871112,69.25724281944338
2026-02-20 16:53:40,2,2,2,15.8969921875,556141,42.35640536304395,1004.983113757435,69.0559482024011
2026-02-20 16:53:41,2,2,2,15.931171875,554773,42.35994847758686,1004.999329967983,68.92003951001446
2026-02-20 16:53:42,2,2,2,15.963203125,558435,42.21534933368606,1005.0118957014645,68.8147268291946
2026-02-20 16:53:43,2,2,2,16.003828125,553865,42.06607435035841,1005.0206484477628,68.741371201948
2026-02-20 16:53:44,2,3,3,16.0454296875,562145,42.366110586654386,1005.0578147482795,68.42989103742681
2026-02-20 16:53:45,2,3,3,16.0856640625,554773,42.28491578628653,1005.0608755756217,68.40423953210735
2026-02-20 16:53:46,2,3,3,16.121796875,557056,42.31711816307733,1005.0854060053972,68.19866261249146
2026-02-20 16:53:47,2,3,3,16.1508984375,555684,41.797351897269934,1005.07123247956,68.31744314967537
2026-02-20 16:53:48,2,3,3,16.1622265625,555228,41.81553769215729,1005.0469636123124,68.52083034915582
2026-02-20 16:53:49,2,3,3,16.1688671875,555228,41.91838574034584,1005.0415049398808,68.56657774156629
2026-02-20 16:53:50,2,3,3,16.182734375,555228,41.87439935374953,1005.0315811259165,68.64974657619405
2026-02-20 16:53:51,2,3,3,16.205,553865,42.55931384060949,1005.0643511708223,68.37511210868041
2026-02-20 16:53:52,2,3,3,16.22921875,560748,41.82810676856306,1005.0502430244845,68.49334673856328
2026-02-20 16:53:53,2,3,3,16.246796875,555684,41.824241906269705,1005.0332274131636,68.635949436423
2026-02-20 16:53:54,2,3,3,16.25421875,552058,41.84203199231795,1005.024071741783,68.71268116115289
